Sample_ID	Batch	Scientific_Name	Date_Added
SAMN05646946	batch2		2026-02-08
SAMN05646955	batch2		2026-02-08
SAMN05647729	batch2		2026-02-08
SAMN05647750	batch2		2026-02-08
SAMN05660011	batch2		2026-02-08
SAMN05660109	batch2		2026-02-08
SAMN05660232	batch2		2026-02-08
SAMN05660463	batch2		2026-02-08
SAMN05660468	batch2		2026-02-08
SAMN05660493	batch2		2026-02-08
SAMN05660859	batch2		2026-02-08
SAMN05660866	batch2		2026-02-08
SAMN05660909	batch2		2026-02-08
SAMN05661007	batch2		2026-02-08
SAMN05710298	batch2		2026-02-08
SAMN05710300	batch2		2026-02-08
SAMN05710306	batch2		2026-02-08
SAMN05710319	batch2		2026-02-08
SAMN05710321	batch2		2026-02-08
SAMN05710350	batch2		2026-02-08
SAMN05710383	batch2		2026-02-08
SAMN05710389	batch2		2026-02-08
SAMN05710406	batch2		2026-02-08
SAMN05710414	batch2		2026-02-08
SAMN05710419	batch2		2026-02-08
SAMN05710518	batch2		2026-02-08
SAMN05711342	batch2		2026-02-08
SAMN05711379	batch2		2026-02-08
SAMN05712989	batch2		2026-02-08
SAMN05713590	batch2		2026-02-08
SAMN05713662	batch2		2026-02-08
SAMN05713690	batch2		2026-02-08
SAMN05713744	batch2		2026-02-08
SAMN05714091	batch2		2026-02-08
SAMN05715546	batch2		2026-02-08
SAMN05717013	batch2		2026-02-08
SAMN05717043	batch2		2026-02-08
SAMN05720354	batch2		2026-02-08
SAMN05720465	batch2		2026-02-08
SAMN05720466	batch2		2026-02-08
SAMN05720468	batch2		2026-02-08
SAMN05720470	batch2		2026-02-08
SAMN05720766	batch2		2026-02-08
SAMN05721572	batch2		2026-02-08
SAMN05721611	batch2		2026-02-08
SAMN05721771	batch2		2026-02-08
SAMN05721785	batch2		2026-02-08
SAMN05721788	batch2		2026-02-08
SAMN05721798	batch2		2026-02-08
SAMN05722993	batch2		2026-02-08
SAMN05723068	batch2		2026-02-08
SAMN05725684	batch2		2026-02-08
SAMN05725739	batch2		2026-02-08
SAMN05725756	batch2		2026-02-08
SAMN05725791	batch2		2026-02-08
SAMN05726925	batch2		2026-02-08
SAMN05727061	batch2		2026-02-08
SAMN05727081	batch2		2026-02-08
SAMN05727091	batch2		2026-02-08
SAMN05727093	batch2		2026-02-08
SAMN05727094	batch2		2026-02-08
SAMN05728291	batch2		2026-02-08
SAMN05728298	batch2		2026-02-08
SAMN05728303	batch2		2026-02-08
SAMN05728318	batch2		2026-02-08
SAMN05728340	batch2		2026-02-08
SAMN05728346	batch2		2026-02-08
SAMN05728416	batch2		2026-02-08
SAMN05730638	batch2		2026-02-08
SAMN05730839	batch2		2026-02-08
SAMN05731691	batch2		2026-02-08
SAMN05733146	batch2		2026-02-08
SAMN05733152	batch2		2026-02-08
SAMN05733225	batch2		2026-02-08
SAMN05733243	batch2		2026-02-08
SAMN05733247	batch2		2026-02-08
SAMN05733339	batch2		2026-02-08
SAMN05733921	batch2		2026-02-08
SAMN05733951	batch2		2026-02-08
SAMN05733952	batch2		2026-02-08
SAMN05733994	batch2		2026-02-08
SAMN05734272	batch2		2026-02-08
SAMN05734277	batch2		2026-02-08
SAMN05734320	batch2		2026-02-08
SAMN05734335	batch2		2026-02-08
SAMN05734339	batch2		2026-02-08
SAMN05734345	batch2		2026-02-08
SAMN05734346	batch2		2026-02-08
SAMN05734350	batch2		2026-02-08
SAMN05734370	batch2		2026-02-08
SAMN05735079	batch2		2026-02-08
SAMN05735107	batch2		2026-02-08
SAMN05735116	batch2		2026-02-08
SAMN05735346	batch2		2026-02-08
SAMN05735423	batch2		2026-02-08
SAMN05735432	batch2		2026-02-08
SAMN05736201	batch2		2026-02-08
SAMN05736663	batch2		2026-02-08
SAMN05750713	batch2		2026-02-08
SAMN05750723	batch2		2026-02-08
SAMN05750765	batch2		2026-02-08
SAMN05750787	batch2		2026-02-08
SAMN05750803	batch2		2026-02-08
SAMN05750824	batch2		2026-02-08
SAMN05750849	batch2		2026-02-08
SAMN05751243	batch2		2026-02-08
SAMN05751294	batch2		2026-02-08
SAMN05751295	batch2		2026-02-08
SAMN05751326	batch2		2026-02-08
SAMN05751338	batch2		2026-02-08
SAMN05751383	batch2		2026-02-08
SAMN05751457	batch2		2026-02-08
SAMN05751747	batch2		2026-02-08
SAMN05751911	batch2		2026-02-08
SAMN05752021	batch2		2026-02-08
SAMN05757193	batch2		2026-02-08
SAMN05757714	batch2		2026-02-08
SAMN05762663	batch2		2026-02-08
SAMN05762739	batch2		2026-02-08
SAMN05762759	batch2		2026-02-08
SAMN05762790	batch2		2026-02-08
SAMN05762825	batch2		2026-02-08
SAMN05763113	batch2		2026-02-08
SAMN05763270	batch2		2026-02-08
SAMN05763339	batch2		2026-02-08
SAMN05763385	batch2		2026-02-08
SAMN05767653	batch2		2026-02-08
SAMN05767840	batch2		2026-02-08
SAMN05767992	batch2		2026-02-08
SAMN05770786	batch2		2026-02-08
SAMN05770800	batch2		2026-02-08
SAMN05770822	batch2		2026-02-08
SAMN05770839	batch2		2026-02-08
SAMN05770856	batch2		2026-02-08
SAMN05770900	batch2		2026-02-08
SAMN05770901	batch2		2026-02-08
SAMN05770916	batch2		2026-02-08
SAMN05771780	batch2		2026-02-08
SAMN05771794	batch2		2026-02-08
SAMN05772514	batch2		2026-02-08
SAMN05772524	batch2		2026-02-08
SAMN05772597	batch2		2026-02-08
SAMN05772601	batch2		2026-02-08
SAMN05772769	batch2		2026-02-08
SAMN05772802	batch2		2026-02-08
SAMN05774053	batch2		2026-02-08
SAMN05774243	batch2		2026-02-08
SAMN05774259	batch2		2026-02-08
SAMN05774307	batch2		2026-02-08
SAMN05774308	batch2		2026-02-08
SAMN05781021	batch2		2026-02-08
SAMN05781301	batch2		2026-02-08
SAMN05784340	batch2		2026-02-08
SAMN05784943	batch2		2026-02-08
SAMN05788718	batch2		2026-02-08
SAMN05788733	batch2		2026-02-08
SAMN05788752	batch2		2026-02-08
SAMN05789036	batch2		2026-02-08
SAMN05789071	batch2		2026-02-08
SAMN05789079	batch2		2026-02-08
SAMN05789088	batch2		2026-02-08
SAMN05789335	batch2		2026-02-08
SAMN05789341	batch2		2026-02-08
SAMN05789711	batch2		2026-02-08
SAMN05789763	batch2		2026-02-08
SAMN05790818	batch2		2026-02-08
SAMN05791363	batch2		2026-02-08
SAMN05791386	batch2		2026-02-08
SAMN05791628	batch2		2026-02-08
SAMN05799417	batch2		2026-02-08
SAMN05799422	batch2		2026-02-08
SAMN05799451	batch2		2026-02-08
SAMN05803836	batch2		2026-02-08
SAMN05804547	batch2		2026-02-08
SAMN05805033	batch2		2026-02-08
SAMN05805034	batch2		2026-02-08
SAMN05806434	batch2		2026-02-08
SAMN05806739	batch2		2026-02-08
SAMN05818981	batch2		2026-02-08
SAMN05819028	batch2		2026-02-08
SAMN05819277	batch2		2026-02-08
SAMN05821321	batch2		2026-02-08
SAMN05824122	batch2		2026-02-08
SAMN05824199	batch2		2026-02-08
SAMN05826130	batch2		2026-02-08
SAMN05826438	batch2		2026-02-08
SAMN05831040	batch2		2026-02-08
SAMN05831055	batch2		2026-02-08
SAMN05831063	batch2		2026-02-08
SAMN05831065	batch2		2026-02-08
SAMN05831964	batch2		2026-02-08
SAMN05831975	batch2		2026-02-08
SAMN05832001	batch2		2026-02-08
SAMN05832449	batch2		2026-02-08
SAMN05832600	batch2		2026-02-08
SAMN05833054	batch2		2026-02-08
SAMN05833059	batch2		2026-02-08
SAMN05833067	batch2		2026-02-08
SAMN05833226	batch2		2026-02-08
SAMN05833239	batch2		2026-02-08
SAMN05833251	batch2		2026-02-08
SAMN05851577	batch2		2026-02-08
SAMN05851802	batch2		2026-02-08
SAMN05852387	batch2		2026-02-08
SAMN05852390	batch2		2026-02-08
SAMN05853886	batch2		2026-02-08
SAMN05855056	batch2		2026-02-08
SAMN05855064	batch2		2026-02-08
SAMN05855096	batch2		2026-02-08
SAMN05855112	batch2		2026-02-08
SAMN05856118	batch2		2026-02-08
SAMN05859442	batch2		2026-02-08
SAMN05859804	batch2		2026-02-08
SAMN05859808	batch2		2026-02-08
SAMN05859956	batch2		2026-02-08
SAMN05860045	batch2		2026-02-08
SAMN05860063	batch2		2026-02-08
SAMN05860075	batch2		2026-02-08
SAMN05860077	batch2		2026-02-08
SAMN05861003	batch2		2026-02-08
SAMN05861041	batch2		2026-02-08
SAMN05861081	batch2		2026-02-08
SAMN05862279	batch2		2026-02-08
SAMN05863719	batch2		2026-02-08
SAMN05868200	batch2		2026-02-08
SAMN05868228	batch2		2026-02-08
SAMN05868233	batch2		2026-02-08
SAMN05868248	batch2		2026-02-08
SAMN05868249	batch2		2026-02-08
SAMN05868257	batch2		2026-02-08
SAMN05868273	batch2		2026-02-08
SAMN05868295	batch2		2026-02-08
SAMN05868335	batch2		2026-02-08
SAMN05868396	batch2		2026-02-08
SAMN05869270	batch2		2026-02-08
SAMN05869287	batch2		2026-02-08
SAMN05875519	batch2		2026-02-08
SAMN05875553	batch2		2026-02-08
SAMN05875708	batch2		2026-02-08
SAMN05875729	batch2		2026-02-08
SAMN05875841	batch2		2026-02-08
SAMN05875909	batch2		2026-02-08
SAMN05875920	batch2		2026-02-08
SAMN05877842	batch2		2026-02-08
SAMN05878391	batch2		2026-02-08
SAMN05878510	batch2		2026-02-08
SAMN05879158	batch2		2026-02-08
SAMN05879188	batch2		2026-02-08
SAMN05880545	batch2		2026-02-08
SAMN05892877	batch2		2026-02-08
SAMN05893029	batch2		2026-02-08
SAMN05895027	batch2		2026-02-08
SAMN05897812	batch2		2026-02-08
SAMN05897982	batch2		2026-02-08
SAMN05898616	batch2		2026-02-08
SAMN05898628	batch2		2026-02-08
SAMN05898640	batch2		2026-02-08
SAMN05898642	batch2		2026-02-08
SAMN05900783	batch2		2026-02-08
SAMN05900810	batch2		2026-02-08
SAMN05900926	batch2		2026-02-08
SAMN05900931	batch2		2026-02-08
SAMN05901195	batch2		2026-02-08
SAMN05901207	batch2		2026-02-08
SAMN05901234	batch2		2026-02-08
SAMN05907752	batch2		2026-02-08
SAMN05907776	batch2		2026-02-08
SAMN05907810	batch2		2026-02-08
SAMN05913846	batch2		2026-02-08
SAMN05913854	batch2		2026-02-08
SAMN05914613	batch2		2026-02-08
SAMN05914620	batch2		2026-02-08
SAMN05914624	batch2		2026-02-08
SAMN05915009	batch2		2026-02-08
SAMN05915697	batch2		2026-02-08
SAMN05916085	batch2		2026-02-08
SAMN05916223	batch2		2026-02-08
SAMN05916233	batch2		2026-02-08
SAMN05916268	batch2		2026-02-08
SAMN05916270	batch2		2026-02-08
SAMN05916340	batch2		2026-02-08
SAMN05916343	batch2		2026-02-08
SAMN05916418	batch2		2026-02-08
SAMN05918526	batch2		2026-02-08
SAMN05918533	batch2		2026-02-08
SAMN05918587	batch2		2026-02-08
SAMN05918601	batch2		2026-02-08
SAMN05918617	batch2		2026-02-08
SAMN05918625	batch2		2026-02-08
SAMN05918642	batch2		2026-02-08
SAMN05918648	batch2		2026-02-08
SAMN05918649	batch2		2026-02-08
SAMN05918708	batch2		2026-02-08
SAMN05918737	batch2		2026-02-08
SAMN05918752	batch2		2026-02-08
SAMN05918769	batch2		2026-02-08
SAMN05919589	batch2		2026-02-08
SAMN05919593	batch2		2026-02-08
SAMN05919598	batch2		2026-02-08
SAMN05919602	batch2		2026-02-08
SAMN05919620	batch2		2026-02-08
SAMN05919622	batch2		2026-02-08
SAMN05919910	batch2		2026-02-08
SAMN05920939	batch2		2026-02-08
SAMN05920962	batch2		2026-02-08
SAMN05924268	batch2		2026-02-08
SAMN05928209	batch2		2026-02-08
SAMN05928211	batch2		2026-02-08
SAMN05928213	batch2		2026-02-08
SAMN05928221	batch2		2026-02-08
SAMN05929106	batch2		2026-02-08
SAMN05929579	batch2		2026-02-08
SAMN05932920	batch2		2026-02-08
SAMN05932927	batch2		2026-02-08
SAMN05932934	batch2		2026-02-08
SAMN05932968	batch2		2026-02-08
SAMN05932987	batch2		2026-02-08
SAMN05933485	batch2		2026-02-08
SAMN05933681	batch2		2026-02-08
SAMN05934477	batch2		2026-02-08
SAMN05935607	batch2		2026-02-08
SAMN05935708	batch2		2026-02-08
SAMN05935721	batch2		2026-02-08
SAMN05935738	batch2		2026-02-08
SAMN05935751	batch2		2026-02-08
SAMN05935813	batch2		2026-02-08
SAMN05935867	batch2		2026-02-08
SAMN05935882	batch2		2026-02-08
SAMN05935890	batch2		2026-02-08
SAMN05935892	batch2		2026-02-08
SAMN05935930	batch2		2026-02-08
SAMN05936249	batch2		2026-02-08
SAMN05936827	batch2		2026-02-08
SAMN05936843	batch2		2026-02-08
SAMN05941478	batch2		2026-02-08
SAMN05941482	batch2		2026-02-08
SAMN05941484	batch2		2026-02-08
SAMN05941492	batch2		2026-02-08
SAMN05941495	batch2		2026-02-08
SAMN05941513	batch2		2026-02-08
SAMN05941516	batch2		2026-02-08
SAMN05941539	batch2		2026-02-08
SAMN05941624	batch2		2026-02-08
SAMN05941825	batch2		2026-02-08
SAMN05941836	batch2		2026-02-08
SAMN05942016	batch2		2026-02-08
SAMN05942025	batch2		2026-02-08
SAMN05942127	batch2		2026-02-08
SAMN05942134	batch2		2026-02-08
SAMN05942137	batch2		2026-02-08
SAMN05942143	batch2		2026-02-08
SAMN05942164	batch2		2026-02-08
SAMN05942174	batch2		2026-02-08
SAMN05942204	batch2		2026-02-08
SAMN05945078	batch2		2026-02-08
SAMN05945138	batch2		2026-02-08
SAMN05948801	batch2		2026-02-08
SAMN05948810	batch2		2026-02-08
SAMN05950842	batch2		2026-02-08
SAMN05950859	batch2		2026-02-08
SAMN05952996	batch2		2026-02-08
SAMN05953001	batch2		2026-02-08
SAMN05953034	batch2		2026-02-08
SAMN05953050	batch2		2026-02-08
SAMN05953062	batch2		2026-02-08
SAMN05953107	batch2		2026-02-08
SAMN05953125	batch2		2026-02-08
SAMN05953152	batch2		2026-02-08
SAMN05953153	batch2		2026-02-08
SAMN05953160	batch2		2026-02-08
SAMN05953174	batch2		2026-02-08
SAMN05953228	batch2		2026-02-08
SAMN05953240	batch2		2026-02-08
SAMN05956068	batch2		2026-02-08
SAMN05956097	batch2		2026-02-08
SAMN05956118	batch2		2026-02-08
SAMN05956133	batch2		2026-02-08
SAMN05956141	batch2		2026-02-08
SAMN05956150	batch2		2026-02-08
SAMN05956753	batch2		2026-02-08
SAMN05957680	batch2		2026-02-08
SAMN05960876	batch2		2026-02-08
SAMN05960886	batch2		2026-02-08
SAMN05960888	batch2		2026-02-08
SAMN05960902	batch2		2026-02-08
SAMN05960906	batch2		2026-02-08
SAMN05960920	batch2		2026-02-08
SAMN05960966	batch2		2026-02-08
SAMN05960971	batch2		2026-02-08
SAMN05963589	batch2		2026-02-08
SAMN05964182	batch2		2026-02-08
SAMN05964640	batch2		2026-02-08
SAMN05964751	batch2		2026-02-08
SAMN05965393	batch2		2026-02-08
SAMN05965417	batch2		2026-02-08
SAMN05965426	batch2		2026-02-08
SAMN05965431	batch2		2026-02-08
SAMN05965463	batch2		2026-02-08
SAMN05965535	batch2		2026-02-08
SAMN05965555	batch2		2026-02-08
SAMN05965587	batch2		2026-02-08
SAMN05965621	batch2		2026-02-08
SAMN05965632	batch2		2026-02-08
SAMN05965644	batch2		2026-02-08
SAMN05965653	batch2		2026-02-08
SAMN05965741	batch2		2026-02-08
SAMN05965749	batch2		2026-02-08
SAMN05965759	batch2		2026-02-08
SAMN05965781	batch2		2026-02-08
SAMN05965808	batch2		2026-02-08
SAMN05965853	batch2		2026-02-08
SAMN05966227	batch2		2026-02-08
SAMN05966521	batch2		2026-02-08
SAMN05966629	batch2		2026-02-08
SAMN05966658	batch2		2026-02-08
SAMN05966684	batch2		2026-02-08
SAMN05966726	batch2		2026-02-08
SAMN05966823	batch2		2026-02-08
SAMN05966893	batch2		2026-02-08
SAMN05967769	batch2		2026-02-08
SAMN05967993	batch2		2026-02-08
SAMN05968675	batch2		2026-02-08
SAMN05969936	batch2		2026-02-08
SAMN05977323	batch2		2026-02-08
SAMN05977327	batch2		2026-02-08
SAMN05977363	batch2		2026-02-08
SAMN05977980	batch2		2026-02-08
SAMN05978014	batch2		2026-02-08
SAMN05978678	batch2		2026-02-08
SAMN05980075	batch2		2026-02-08
SAMN05980088	batch2		2026-02-08
SAMN05980090	batch2		2026-02-08
SAMN05980206	batch2		2026-02-08
SAMN05980290	batch2		2026-02-08
SAMN05980295	batch2		2026-02-08
SAMN05980301	batch2		2026-02-08
SAMN05980412	batch2		2026-02-08
SAMN05980416	batch2		2026-02-08
SAMN05980483	batch2		2026-02-08
SAMN05980489	batch2		2026-02-08
SAMN05980508	batch2		2026-02-08
SAMN05980559	batch2		2026-02-08
SAMN05980561	batch2		2026-02-08
SAMN05980587	batch2		2026-02-08
SAMN05980717	batch2		2026-02-08
SAMN05980720	batch2		2026-02-08
SAMN05980723	batch2		2026-02-08
SAMN05980751	batch2		2026-02-08
SAMN05980763	batch2		2026-02-08
SAMN05980783	batch2		2026-02-08
SAMN05980843	batch2		2026-02-08
SAMN05980892	batch2		2026-02-08
SAMN05980908	batch2		2026-02-08
SAMN05980936	batch2		2026-02-08
SAMN05980970	batch2		2026-02-08
SAMN05981007	batch2		2026-02-08
SAMN05981756	batch2		2026-02-08
SAMN05981778	batch2		2026-02-08
SAMN05981797	batch2		2026-02-08
SAMN05981948	batch2		2026-02-08
SAMN05990350	batch2		2026-02-08
SAMN05991344	batch2		2026-02-08
SAMN05992366	batch2		2026-02-08
SAMN05992372	batch2		2026-02-08
SAMN06005764	batch2		2026-02-08
SAMN06005779	batch2		2026-02-08
SAMN06005842	batch2		2026-02-08
SAMN06005846	batch2		2026-02-08
SAMN06005877	batch2		2026-02-08
SAMN06005905	batch2		2026-02-08
SAMN06005909	batch2		2026-02-08
SAMN06005910	batch2		2026-02-08
SAMN06006010	batch2		2026-02-08
SAMN06006080	batch2		2026-02-08
SAMN06006195	batch2		2026-02-08
SAMN06006202	batch2		2026-02-08
SAMN06006225	batch2		2026-02-08
SAMN06006257	batch2		2026-02-08
SAMN06006273	batch2		2026-02-08
SAMN06006285	batch2		2026-02-08
SAMN06006287	batch2		2026-02-08
SAMN06006419	batch2		2026-02-08
SAMN06007540	batch2		2026-02-08
SAMN06009035	batch2		2026-02-08
SAMN06010132	batch2		2026-02-08
SAMN06010193	batch2		2026-02-08
SAMN06010194	batch2		2026-02-08
SAMN06010196	batch2		2026-02-08
SAMN06010352	batch2		2026-02-08
SAMN06010353	batch2		2026-02-08
SAMN06010355	batch2		2026-02-08
SAMN06010377	batch2		2026-02-08
SAMN06010432	batch2		2026-02-08
SAMN06010442	batch2		2026-02-08
SAMN06010443	batch2		2026-02-08
SAMN06010483	batch2		2026-02-08
SAMN06010522	batch2		2026-02-08
SAMN06011425	batch2		2026-02-08
SAMN06014750	batch2		2026-02-08
SAMN06014915	batch2		2026-02-08
SAMN06014945	batch2		2026-02-08
SAMN06014987	batch2		2026-02-08
SAMN06015081	batch2		2026-02-08
SAMN06015115	batch2		2026-02-08
SAMN06015117	batch2		2026-02-08
SAMN06015154	batch2		2026-02-08
SAMN06015652	batch2		2026-02-08
SAMN06016239	batch2		2026-02-08
SAMN06016257	batch2		2026-02-08
SAMN06016259	batch2		2026-02-08
SAMN06016273	batch2		2026-02-08
SAMN06016292	batch2		2026-02-08
SAMN06016293	batch2		2026-02-08
SAMN06016497	batch2		2026-02-08
SAMN06017280	batch2		2026-02-08
SAMN06017286	batch2		2026-02-08
SAMN06017349	batch2		2026-02-08
SAMN06017438	batch2		2026-02-08
SAMN06018732	batch2		2026-02-08
SAMN06018736	batch2		2026-02-08
SAMN06018806	batch2		2026-02-08
SAMN06018840	batch2		2026-02-08
SAMN06018896	batch2		2026-02-08
SAMN06018897	batch2		2026-02-08
SAMN06018925	batch2		2026-02-08
SAMN06018964	batch2		2026-02-08
SAMN06019001	batch2		2026-02-08
SAMN06019088	batch2		2026-02-08
SAMN06019140	batch2		2026-02-08
SAMN06019651	batch2		2026-02-08
SAMN06019656	batch2		2026-02-08
SAMN06019666	batch2		2026-02-08
SAMN06019699	batch2		2026-02-08
SAMN06019701	batch2		2026-02-08
SAMN06019703	batch2		2026-02-08
SAMN06019728	batch2		2026-02-08
SAMN06022743	batch2		2026-02-08
SAMN06029325	batch2		2026-02-08
SAMN06029326	batch2		2026-02-08
SAMN06029330	batch2		2026-02-08
SAMN06029376	batch2		2026-02-08
SAMN06029378	batch2		2026-02-08
SAMN06029397	batch2		2026-02-08
SAMN06029931	batch2		2026-02-08
SAMN06030052	batch2		2026-02-08
SAMN06030228	batch2		2026-02-08
SAMN06030235	batch2		2026-02-08
SAMN06030261	batch2		2026-02-08
SAMN06030264	batch2		2026-02-08
SAMN06030338	batch2		2026-02-08
SAMN06030671	batch2		2026-02-08
SAMN06030698	batch2		2026-02-08
SAMN06030758	batch2		2026-02-08
SAMN06030837	batch2		2026-02-08
SAMN06030857	batch2		2026-02-08
SAMN06031044	batch2		2026-02-08
SAMN06031089	batch2		2026-02-08
SAMN06031119	batch2		2026-02-08
SAMN06031123	batch2		2026-02-08
SAMN06031184	batch2		2026-02-08
SAMN06031225	batch2		2026-02-08
SAMN06031237	batch2		2026-02-08
SAMN06031255	batch2		2026-02-08
SAMN06031306	batch2		2026-02-08
SAMN06031312	batch2		2026-02-08
SAMN06031315	batch2		2026-02-08
SAMN06031335	batch2		2026-02-08
SAMN06031340	batch2		2026-02-08
SAMN06031371	batch2		2026-02-08
SAMN06031444	batch2		2026-02-08
SAMN06031459	batch2		2026-02-08
SAMN06031498	batch2		2026-02-08
SAMN06031558	batch2		2026-02-08
SAMN06031561	batch2		2026-02-08
SAMN06031578	batch2		2026-02-08
SAMN06031600	batch2		2026-02-08
SAMN06031670	batch2		2026-02-08
SAMN06031702	batch2		2026-02-08
SAMN06031720	batch2		2026-02-08
SAMN06031793	batch2		2026-02-08
SAMN06031797	batch2		2026-02-08
SAMN06031845	batch2		2026-02-08
SAMN06031855	batch2		2026-02-08
SAMN06031949	batch2		2026-02-08
SAMN06031953	batch2		2026-02-08
SAMN06031973	batch2		2026-02-08
SAMN06031984	batch2		2026-02-08
SAMN06032015	batch2		2026-02-08
SAMN06032029	batch2		2026-02-08
SAMN06032042	batch2		2026-02-08
SAMN06032105	batch2		2026-02-08
SAMN06032125	batch2		2026-02-08
SAMN06032157	batch2		2026-02-08
SAMN06032162	batch2		2026-02-08
SAMN06032186	batch2		2026-02-08
SAMN06032187	batch2		2026-02-08
SAMN06032200	batch2		2026-02-08
SAMN06032220	batch2		2026-02-08
SAMN06032250	batch2		2026-02-08
SAMN06032257	batch2		2026-02-08
SAMN06032314	batch2		2026-02-08
SAMN06032336	batch2		2026-02-08
SAMN06032347	batch2		2026-02-08
SAMN06032383	batch2		2026-02-08
SAMN06032466	batch2		2026-02-08
SAMN06032473	batch2		2026-02-08
SAMN06032483	batch2		2026-02-08
SAMN06032539	batch2		2026-02-08
SAMN06032556	batch2		2026-02-08
SAMN06032641	batch2		2026-02-08
SAMN06032642	batch2		2026-02-08
SAMN06032646	batch2		2026-02-08
SAMN06032771	batch2		2026-02-08
SAMN06032794	batch2		2026-02-08
SAMN06032820	batch2		2026-02-08
SAMN06032831	batch2		2026-02-08
SAMN06032898	batch2		2026-02-08
SAMN06032904	batch2		2026-02-08
SAMN06032905	batch2		2026-02-08
SAMN06032915	batch2		2026-02-08
SAMN06032957	batch2		2026-02-08
SAMN06032968	batch2		2026-02-08
SAMN06032977	batch2		2026-02-08
SAMN06033001	batch2		2026-02-08
SAMN06033003	batch2		2026-02-08
SAMN06033031	batch2		2026-02-08
SAMN06033730	batch2		2026-02-08
SAMN06033817	batch2		2026-02-08
SAMN06033866	batch2		2026-02-08
